"Estimate","Est.Error","Q2.5","Q97.5","Region","IceCover","metrics"
1.80097422636858,0.126729550493418,1.51086334308523,2.09604996693256,"Baffin Bay",1.00371015341839,"Chl"
1.8153278483875,0.129066336778094,1.51945079511732,2.11554162875988,"Baffin Bay",1.01113046025518,"Chl"
1.82769991544132,0.131667637157647,1.52583249453938,2.13293124365434,"Baffin Bay",1.01855076709197,"Chl"
1.83783709841446,0.134540775079778,1.53009267445214,2.14921972471648,"Baffin Bay",1.02597107392876,"Chl"
1.8454862228502,0.137718929880531,1.52929320099604,2.16473588320892,"Baffin Bay",1.03339138076555,"Chl"
1.85039462084333,0.14124685147851,1.52533319900736,2.17680692477679,"Baffin Bay",1.04081168760234,"Chl"
1.85231024871408,0.145167642985574,1.5195491622806,2.18849249747011,"Baffin Bay",1.04823199443913,"Chl"
1.85098148184684,0.149509230581686,1.50779369400119,2.19836638975301,"Baffin Bay",1.05565230127592,"Chl"
1.8461570320641,0.154281367258113,1.49239172233566,2.20524670602136,"Baffin Bay",1.06307260811271,"Chl"
1.83758578694651,0.159473326856292,1.47331189788008,2.20835736484593,"Baffin Bay",1.0704929149495,"Chl"
1.82501675568908,0.165051047775554,1.44617176801576,2.20901625962146,"Baffin Bay",1.07791322178629,"Chl"
1.80819942489808,0.170962745295287,1.41574259881247,2.20719072694075,"Baffin Bay",1.08533352862308,"Chl"
1.7868850642689,0.177158496742191,1.37955127091592,2.2002318010755,"Baffin Bay",1.09275383545987,"Chl"
1.76082827061099,0.183600598284576,1.33992270990049,2.18655098400118,"Baffin Bay",1.10017414229666,"Chl"
1.72978888031682,0.190266142944822,1.2923152549837,2.17095222717189,"Baffin Bay",1.10759444913345,"Chl"
1.6935354157697,0.197147907873616,1.24113788190687,2.14565334994514,"Baffin Bay",1.11501475597024,"Chl"
1.65184766076715,0.204247116712042,1.18186715854536,2.12131616644349,"Baffin Bay",1.12243506280703,"Chl"
1.60452210660032,0.211564971608777,1.11839843752963,2.08854376529659,"Baffin Bay",1.12985536964381,"Chl"
1.55137858530211,0.219092765656424,1.04893160830078,2.05250518004149,"Baffin Bay",1.1372756764806,"Chl"
1.49226967489735,0.226802659098465,0.969376987210256,2.01267950806268,"Baffin Bay",1.14469598331739,"Chl"
1.42708485543319,0.234638018243252,0.884015946830165,1.96461048712387,"Baffin Bay",1.15211629015418,"Chl"
1.35575774598402,0.242512817501011,0.795122583215208,1.91368608341334,"Baffin Bay",1.15953659699097,"Chl"
1.27826938528984,0.250317330472673,0.700034616425853,1.85536062030021,"Baffin Bay",1.16695690382776,"Chl"
1.19465536139228,0.257933006409832,0.599340031165692,1.78815069186616,"Baffin Bay",1.17437721066455,"Chl"
1.10500054176927,0.26524562581653,0.496081358929577,1.71512048937011,"Baffin Bay",1.18179751750134,"Chl"
1.00943787015463,0.272162385325211,0.385457585065471,1.63299383877589,"Baffin Bay",1.18921782433813,"Chl"
0.908168636389818,0.278639816137609,0.26857072707549,1.54502033274764,"Baffin Bay",1.19663813117492,"Chl"
0.801468190033783,0.284697346521196,0.146326801023925,1.45006899298061,"Baffin Bay",1.20405843801171,"Chl"
0.689668160735186,0.290407390081569,0.0194077021755087,1.35113073990583,"Baffin Bay",1.2114787448485,"Chl"
0.573151802476869,0.295885572554324,-0.111136018519173,1.24906123065274,"Baffin Bay",1.21889905168529,"Chl"
0.452344944872497,0.301271162435142,-0.244312239214868,1.14007593240543,"Baffin Bay",1.22631935852208,"Chl"
0.327714007969542,0.306708278207957,-0.384945045785722,1.03025064936893,"Baffin Bay",1.23373966535887,"Chl"
0.199773611633018,0.312328026231595,-0.527733545628635,0.914799589807423,"Baffin Bay",1.24115997219566,"Chl"
0.0690669355025626,0.318215915291683,-0.673800837995585,0.797560905712832,"Baffin Bay",1.24858027903245,"Chl"
-0.0638516792505931,0.32439560711015,-0.824494287782185,0.675763194392975,"Baffin Bay",1.25600058586924,"Chl"
-0.198435549891908,0.330830138703972,-0.974367414427413,0.555975007557837,"Baffin Bay",1.26342089270602,"Chl"
-0.334166834385912,0.337438337864474,-1.12582166746341,0.433973215268751,"Baffin Bay",1.27084119954281,"Chl"
-0.470584041597264,0.344127187980684,-1.2772290447626,0.309787104531718,"Baffin Bay",1.2782615063796,"Chl"
-0.607323350330967,0.350833290879132,-1.42903539623837,0.188912345491134,"Baffin Bay",1.28568181321639,"Chl"
-0.744132789082383,0.35755238323458,-1.58211430212177,0.0685563825306388,"Baffin Bay",1.29310212005318,"Chl"
-0.88083862409377,0.36433971065428,-1.73347711711567,-0.0533354505084787,"Baffin Bay",1.30052242688997,"Chl"
-1.01733182428559,0.371296014944883,-1.8866515742457,-0.177379563841915,"Baffin Bay",1.30794273372676,"Chl"
-1.15356471993399,0.378545590624582,-2.03782085645929,-0.301542351704296,"Baffin Bay",1.31536304056355,"Chl"
-1.28954350370933,0.386210562309578,-2.19234398216432,-0.421596670817793,"Baffin Bay",1.32278334740034,"Chl"
-1.4253080727335,0.394388697227544,-2.35142412121789,-0.542407997699312,"Baffin Bay",1.33020365423713,"Chl"
-1.56091126917022,0.403140614003837,-2.50835868310958,-0.656762943380438,"Baffin Bay",1.33762396107392,"Chl"
-1.69640752238162,0.412487844285027,-2.65984610035432,-0.772760121037061,"Baffin Bay",1.34504426791071,"Chl"
-1.83184544786171,0.422418348810087,-2.81483881963974,-0.883999765826714,"Baffin Bay",1.3524645747475,"Chl"
-1.96725872631119,0.432899086641474,-2.97455543781083,-0.994612045792759,"Baffin Bay",1.35988488158429,"Chl"
-2.10266357588553,0.443891030541647,-3.13705161278508,-1.103917029126,"Baffin Bay",1.36730518842108,"Chl"
1.04403896611763,0.223170103833388,0.891459798610771,1.19979924823645,"Barents Sea",0.541276680842065,"Chl"
1.04307780235355,0.217164520469611,0.894689543186195,1.19463324175482,"Barents Sea",0.550543818602832,"Chl"
1.04212257706994,0.211844783683758,0.897176757458842,1.18951659615583,"Barents Sea",0.559810956363598,"Chl"
1.04117396169691,0.207138655619149,0.900436298569848,1.18551039056352,"Barents Sea",0.569078094124364,"Chl"
1.04023271887372,0.202970764863013,0.902312345448846,1.1813385684615,"Barents Sea",0.578345231885131,"Chl"
1.0392996890921,0.199267189542718,0.904423268947993,1.17744282280668,"Barents Sea",0.587612369645897,"Chl"
1.03837574768823,0.195958988267546,0.905752597347364,1.17507396662684,"Barents Sea",0.596879507406663,"Chl"
1.03746178920769,0.192987289045108,0.907330727645111,1.17258669423668,"Barents Sea",0.60614664516743,"Chl"
1.03655866434275,0.190306128628396,0.908794235980837,1.1701334343806,"Barents Sea",0.615413782928196,"Chl"
1.0356671282411,0.187880074283777,0.909809899612123,1.16769298910726,"Barents Sea",0.624680920688963,"Chl"
1.03478776069085,0.185681400878085,0.910515626348893,1.16550607438384,"Barents Sea",0.633948058449729,"Chl"
1.03392094164815,0.18368664503399,0.911058445996295,1.16343611129993,"Barents Sea",0.643215196210495,"Chl"
1.03306681403665,0.181873413288079,0.91126904764747,1.16096302062448,"Barents Sea",0.652482333971262,"Chl"
1.03222505751257,0.18021941655661,0.911404795019907,1.15960816578876,"Barents Sea",0.661749471732028,"Chl"
1.03139478058494,0.178701536796757,0.911418702065573,1.15763017856398,"Barents Sea",0.671016609492794,"Chl"
1.03057441377969,0.177296133366133,0.911572041543221,1.1562172631263,"Barents Sea",0.680283747253561,"Chl"
1.02976178536736,0.175979668442643,0.911521592582037,1.15484750329652,"Barents Sea",0.689550885014327,"Chl"
1.02895397551095,0.174731371129906,0.911537419339451,1.15316179146255,"Barents Sea",0.698818022775093,"Chl"
1.02814703106092,0.17353706092624,0.911598186380513,1.15110493443952,"Barents Sea",0.70808516053586,"Chl"
1.0273362146932,0.172389650007085,0.91188507300368,1.14906171205185,"Barents Sea",0.717352298296626,"Chl"
1.02651625666227,0.17128839722593,0.911713304925834,1.14734395969229,"Barents Sea",0.726619436057392,"Chl"
1.02568154814196,0.170237615732578,0.912008864012174,1.14628925200152,"Barents Sea",0.735886573818159,"Chl"
1.02482621919019,0.169246502862556,0.911850723760781,1.14439860593255,"Barents Sea",0.745153711578925,"Chl"
1.02394426066035,0.168327205900032,0.911760829831391,1.14311468563229,"Barents Sea",0.754420849339692,"Chl"
1.02302983179607,0.16749031337311,0.911107037217462,1.14192258718386,"Barents Sea",0.763687987100458,"Chl"
1.02207759667523,0.166742285427337,0.910152902745984,1.14043223591944,"Barents Sea",0.772955124861224,"Chl"
1.0210831625733,0.166083508814993,0.910101949898349,1.13890004662994,"Barents Sea",0.78222226262199,"Chl"
1.02004315419322,0.165506416398629,0.90963433660666,1.13782983598975,"Barents Sea",0.791489400382757,"Chl"
1.01895545769663,0.164996045018167,0.909159175516002,1.13680258609528,"Barents Sea",0.800756538143523,"Chl"
1.01781942788437,0.164532428768128,0.908372133433159,1.135816162336,"Barents Sea",0.81002367590429,"Chl"
1.01663601376015,0.16409402139992,0.907052969246022,1.13434880052703,"Barents Sea",0.819290813665056,"Chl"
1.01540848436387,0.163663403300361,0.90644449021699,1.13248008528273,"Barents Sea",0.828557951425822,"Chl"
1.01414316689616,0.163232403920882,0.905898403701655,1.13079836582723,"Barents Sea",0.837825089186589,"Chl"
1.0128493424553,0.162802683406034,0.905150398281162,1.12924915187017,"Barents Sea",0.847092226947355,"Chl"
1.01153874024645,0.162382796001536,0.904650165363386,1.1282821692448,"Barents Sea",0.856359364708121,"Chl"
1.01022511370306,0.161984103948386,0.903371071295618,1.12653985608973,"Barents Sea",0.865626502468888,"Chl"
1.00892391026562,0.161616598794959,0.901910618859771,1.12510700374146,"Barents Sea",0.874893640229654,"Chl"
1.00765198752006,0.161285629694205,0.900773083529921,1.1233623915971,"Barents Sea",0.88416077799042,"Chl"
1.00642726384447,0.160989755473654,0.899571652717123,1.12229733893006,"Barents Sea",0.893427915751187,"Chl"
1.00526832992187,0.160720665461129,0.898626320007236,1.1205717895116,"Barents Sea",0.902695053511953,"Chl"
1.00419395161417,0.160463716350268,0.89776866156168,1.11934533552003,"Barents Sea",0.91196219127272,"Chl"
1.00322253921836,0.16020088669126,0.897164647410241,1.11777567633087,"Barents Sea",0.921229329033486,"Chl"
1.00237156053949,0.159915314927713,0.895943973784072,1.11668444672683,"Barents Sea",0.930496466794252,"Chl"
1.00165686428472,0.159595613802861,0.895088695774377,1.11596849150133,"Barents Sea",0.939763604555019,"Chl"
1.00109219954408,0.159238045299217,0.895365487015654,1.11492209412055,"Barents Sea",0.949030742315785,"Chl"
1.00068908698846,0.158846257784948,0.895245492065345,1.11428115463898,"Barents Sea",0.958297880076551,"Chl"
1.00045680583865,0.158429737831862,0.895458676063294,1.11347254175249,"Barents Sea",0.967565017837318,"Chl"
1.000401086899,0.158004810180329,0.895650453509122,1.11346503808723,"Barents Sea",0.976832155598084,"Chl"
1.00052375324621,0.157592974782571,0.896126740092734,1.11385560423137,"Barents Sea",0.98609929335885,"Chl"
1.00082288397238,0.157218411210723,0.897007718522304,1.11366744529244,"Barents Sea",0.995366431119617,"Chl"
1.00129313312495,0.156906211347159,0.897263606414577,1.11373076445063,"Barents Sea",1.00463356888038,"Chl"
1.0019250379398,0.156683260086407,0.898095489909863,1.11394281893176,"Barents Sea",1.01390070664115,"Chl"
1.00270573775103,0.156577765631349,0.89899087550982,1.11485309562451,"Barents Sea",1.02316784440192,"Chl"
1.00361874197904,0.156620358510807,0.900368448846895,1.11624138451911,"Barents Sea",1.03243498216268,"Chl"
1.00464429294038,0.156843604095304,0.901104283139972,1.11766265828223,"Barents Sea",1.04170211992345,"Chl"
1.0057598978734,0.157280061663419,0.901089203299379,1.11878622216153,"Barents Sea",1.05096925768421,"Chl"
1.00694057653588,0.157959553450639,0.901985218380744,1.1203457515886,"Barents Sea",1.06023639544498,"Chl"
1.00815950386163,0.158904920253504,0.903171037060064,1.12195624034794,"Barents Sea",1.06950353320575,"Chl"
1.00938821985857,0.160128506812419,0.903340633725019,1.12379006445635,"Barents Sea",1.07877067096651,"Chl"
1.01059703876731,0.161629066199774,0.903479886918572,1.12631098911583,"Barents Sea",1.08803780872728,"Chl"
1.01175486053659,0.163391228087965,0.903630206333845,1.1289775715637,"Barents Sea",1.09730494648805,"Chl"
1.01282941347986,0.165385324506955,0.903387711249884,1.13196656575241,"Barents Sea",1.10657208424881,"Chl"
1.01378782831511,0.167567182347454,0.903637223618989,1.13378138804548,"Barents Sea",1.11583922200958,"Chl"
1.01459719189662,0.169880621473272,0.902722937590693,1.13637007338071,"Barents Sea",1.12510635977035,"Chl"
1.01522503308126,0.172263326209751,0.902141992126686,1.13882925439215,"Barents Sea",1.13437349753111,"Chl"
1.01563977337112,0.174651272715657,0.901095570796896,1.14065288840875,"Barents Sea",1.14364063529188,"Chl"
1.01581116110403,0.176982510469815,0.899776540331563,1.14288176771506,"Barents Sea",1.15290777305264,"Chl"
1.01571089529695,0.179201128474561,0.898134419528908,1.14476182046691,"Barents Sea",1.16217491081341,"Chl"
1.01531285604012,0.181259248927125,0.896469960469451,1.14613614811278,"Barents Sea",1.17144204857418,"Chl"
1.01459390332274,0.183119506389825,0.894637873475676,1.14656525970332,"Barents Sea",1.18070918633494,"Chl"
1.01353459259202,0.184756486284987,0.892791123115346,1.14650402632712,"Barents Sea",1.18997632409571,"Chl"
1.01212012238676,0.186157873214958,0.890866433051056,1.14642727081417,"Barents Sea",1.19924346185648,"Chl"
1.01034040845129,0.187323612229729,0.88804891337024,1.14548082833631,"Barents Sea",1.20851059961724,"Chl"
1.00819054895666,0.18826617978718,0.885216780323341,1.14373382255047,"Barents Sea",1.21777773737801,"Chl"
1.00567090929633,0.189010827713151,0.881554993003165,1.14117823634139,"Barents Sea",1.22704487513878,"Chl"
1.00278724483987,0.189596510649238,0.877967219067983,1.13816459770841,"Barents Sea",1.23631201289954,"Chl"
0.999549815768815,0.190075361706132,0.873555642545697,1.13511582321682,"Barents Sea",1.24557915066031,"Chl"
0.995973403340062,0.190514183509519,0.868763108628373,1.1319896571617,"Barents Sea",1.25484628842107,"Chl"
0.99207874048259,0.190997951072323,0.864054746418264,1.12808825952715,"Barents Sea",1.26411342618184,"Chl"
0.987892120709781,0.191627020771239,0.859070297180645,1.1243154145196,"Barents Sea",1.27338056394261,"Chl"
0.983443653325338,0.192508772459596,0.853490884749592,1.12009388436969,"Barents Sea",1.28264770170337,"Chl"
0.978766891862308,0.193750518286917,0.84702946553272,1.11625800945847,"Barents Sea",1.29191483946414,"Chl"
0.973897763103459,0.195449442371658,0.839863798324475,1.11201132160415,"Barents Sea",1.30118197722491,"Chl"
0.968874439145421,0.197685705286546,0.832022889509268,1.10809693791441,"Barents Sea",1.31044911498567,"Chl"
0.963736826301162,0.200514977037115,0.824013206679099,1.10435844626843,"Barents Sea",1.31971625274644,"Chl"
0.958524993213149,0.203961516632902,0.816472278937133,1.10111144902079,"Barents Sea",1.32898339050721,"Chl"
0.953277471941032,0.208019534834774,0.808336561609527,1.09844852348239,"Barents Sea",1.33825052826797,"Chl"
0.948029446759114,0.212660262307463,0.799055665638734,1.09610751890568,"Barents Sea",1.34751766602874,"Chl"
0.942811392847719,0.217843079494486,0.7899594158349,1.0932547977598,"Barents Sea",1.3567848037895,"Chl"
0.937646653178589,0.223530333036397,0.780211809232295,1.09194584813109,"Barents Sea",1.36605194155027,"Chl"
0.932548280949812,0.229701633217753,0.770765992911268,1.09054407673291,"Barents Sea",1.37531907931104,"Chl"
0.927520809236055,0.236356133947352,0.760652337253007,1.08978876008356,"Barents Sea",1.3845862170718,"Chl"
0.922563191861564,0.24350603973919,0.750510936748012,1.0883589626728,"Barents Sea",1.39385335483257,"Chl"
0.917669961166796,0.251168635490343,0.739579969534145,1.08797575252375,"Barents Sea",1.40312049259334,"Chl"
0.912832142531852,0.259358126218053,0.727734476313854,1.08786345861069,"Barents Sea",1.4123876303541,"Chl"
0.908038610137926,0.268078905155993,0.715087013626558,1.088256013051,"Barents Sea",1.42165476811487,"Chl"
0.903277893985078,0.27732138194361,0.702323366643047,1.08843738198838,"Barents Sea",1.43092190587564,"Chl"
0.898539444463057,0.287061952639132,0.689373087735949,1.08825608514866,"Barents Sea",1.4401890436364,"Chl"
0.893814194335689,0.297265841989378,0.6770261815463,1.08907236349386,"Barents Sea",1.44945618139717,"Chl"
0.889095115589339,0.307891476349275,0.662663945136455,1.09003906035713,"Barents Sea",1.45872331915793,"Chl"
0.451664751515825,0.273066236478119,-0.163472503075583,0.997947107443275,"Basin",0.860982988466592,"Chl"
0.469142053877408,0.262780764540577,-0.11903295133253,0.996072834535088,"Basin",0.863791412942014,"Chl"
0.486616853985703,0.25288044278232,-0.0728025257302131,0.998329760158573,"Basin",0.866599837417436,"Chl"
0.504086129436111,0.24341320706263,-0.0308115744681984,0.99907329681306,"Basin",0.869408261892859,"Chl"
0.521542671908813,0.234432243593698,0.0103860856827376,1.00159371831257,"Basin",0.872216686368281,"Chl"
0.538975352420547,0.225991210633305,0.0499547519785513,1.00391545249702,"Basin",0.875025110843703,"Chl"
0.556371981556692,0.21813814432872,0.0875618030288345,1.00793950596719,"Basin",0.877833535319126,"Chl"
0.573720145968904,0.210912416843983,0.120476099732459,1.01124525100742,"Basin",0.880641959794548,"Chl"
0.591005972968764,0.204342757098356,0.155201496254762,1.01520124896937,"Basin",0.883450384269971,"Chl"
0.608214713567235,0.198444504898601,0.185234019839452,1.02178731743327,"Basin",0.886258808745393,"Chl"
0.625330178336329,0.193217902603334,0.217992286542045,1.02826322035935,"Basin",0.889067233220815,"Chl"
0.642335634598766,0.188646834991085,0.243785881751155,1.03570622321571,"Basin",0.891875657696238,"Chl"
0.659214348665503,0.184699088463789,0.268285003314575,1.04647217332913,"Basin",0.89468408217166,"Chl"
0.675949586847549,0.181328036592431,0.294420490973258,1.05559130835155,"Basin",0.897492506647083,"Chl"
0.692524601494834,0.178475563125817,0.319412188054475,1.06803696694407,"Basin",0.900300931122505,"Chl"
0.708921925909046,0.176076417686057,0.341301115628698,1.07973699789838,"Basin",0.903109355597927,"Chl"
0.725122151904561,0.174063548565739,0.363808164041898,1.09209916902037,"Basin",0.90591778007335,"Chl"
0.74110157679391,0.172374515054879,0.386468874943922,1.1077225245592,"Basin",0.908726204548772,"Chl"
0.756830333406722,0.170956486738312,0.40719948401094,1.1225051921639,"Basin",0.911534629024195,"Chl"
0.772273028228538,0.169768229275581,0.428193343308264,1.1365005121427,"Basin",0.914343053499617,"Chl"
0.787389425324451,0.168780013139128,0.448516051536053,1.15219401112787,"Basin",0.917151477975039,"Chl"
0.802135149406819,0.16797241185123,0.46715229964774,1.16769931177259,"Basin",0.919959902450462,"Chl"
0.816457999295761,0.167335877167144,0.483723329507662,1.18331098160534,"Basin",0.922768326925884,"Chl"
0.830298702703379,0.166861591142801,0.500429505714392,1.19809426439438,"Basin",0.925576751401307,"Chl"
0.843594657202727,0.166529802898799,0.517552203333613,1.21542210910259,"Basin",0.928385175876729,"Chl"
0.856281523306062,0.166302642049673,0.531860266492238,1.23149040419261,"Basin",0.931193600352151,"Chl"
0.868294977160789,0.166119476307156,0.547147203629126,1.24442154558095,"Basin",0.934002024827574,"Chl"
0.879572919078682,0.165898561505929,0.560411491969011,1.25593788410099,"Basin",0.936810449302996,"Chl"
0.890057783788675,0.165541495726844,0.573575190456714,1.26623964388974,"Basin",0.939618873778419,"Chl"
0.899699160441893,0.164941096295862,0.586475491759821,1.27666371271413,"Basin",0.942427298253841,"Chl"
0.908454526679377,0.163989688800494,0.598569377535896,1.28609179153726,"Basin",0.945235722729263,"Chl"
0.916293806527723,0.162593075544591,0.610840943829488,1.29383894113777,"Basin",0.948044147204686,"Chl"
0.923205133725123,0.160686021218409,0.622398945843579,1.29794003551954,"Basin",0.950852571680108,"Chl"
0.929192454044743,0.158236047198965,0.633372377194006,1.29932399585892,"Basin",0.953660996155531,"Chl"
0.934272774028642,0.155243738849517,0.643579399064466,1.29704813409138,"Basin",0.956469420630953,"Chl"
0.938476261278847,0.151744347421758,0.653752416664528,1.29259324945427,"Basin",0.959277845106375,"Chl"
0.941854607831834,0.147816532360456,0.661626043158034,1.28511318791141,"Basin",0.962086269581798,"Chl"
0.944477025559108,0.14357326633982,0.668628978032984,1.2759322956595,"Basin",0.96489469405722,"Chl"
0.946429746258259,0.139154090053166,0.675918876286073,1.26226653086863,"Basin",0.967703118532643,"Chl"
0.94781683059626,0.134716280361116,0.683163226808544,1.25299061769285,"Basin",0.970511543008065,"Chl"
0.948756459367153,0.130419310947281,0.68936194324337,1.24150476955884,"Basin",0.973319967483487,"Chl"
0.949376213573554,0.126408678094359,0.695592162975107,1.23045931538404,"Basin",0.97612839195891,"Chl"
0.949810734088251,0.122803631377993,0.699785643228646,1.21857220790279,"Basin",0.978936816434332,"Chl"
0.950198346260588,0.119687317130785,0.703083603625374,1.21030804815547,"Basin",0.981745240909754,"Chl"
0.950678278196287,0.117104607587816,0.707771567668816,1.20374686275445,"Basin",0.984553665385177,"Chl"
0.951386526706536,0.115063694196635,0.710133140798334,1.19642859082745,"Basin",0.987362089860599,"Chl"
0.952452239503675,0.113536720131211,0.713269265746339,1.19163753124091,"Basin",0.990170514336022,"Chl"
0.953995476576781,0.112461179094568,0.713784726558423,1.18792288668893,"Basin",0.992978938811444,"Chl"
0.956125036681759,0.111744737479628,0.714769000005891,1.18453849368005,"Basin",0.995787363286866,"Chl"
0.958936511223215,0.111273268419108,0.716663910198864,1.18419387783914,"Basin",0.998595787762289,"Chl"
0.962509855409384,0.110922351524235,0.719651018832736,1.18474721823352,"Basin",1.00140421223771,"Chl"
0.966906978253896,0.110570628011587,0.723312431510788,1.18832486572282,"Basin",1.00421263671313,"Chl"
0.972172157746748,0.110111113398323,0.728882022054286,1.19177347510778,"Basin",1.00702106118856,"Chl"
0.97833179273564,0.109461893912275,0.735240411418113,1.19604643162179,"Basin",1.00982948566398,"Chl"
0.98539200418254,0.108576970659094,0.743821998503843,1.20104746494884,"Basin",1.0126379101394,"Chl"
0.993337420739949,0.107452410143309,0.753996855293499,1.20651580149147,"Basin",1.01544633461482,"Chl"
1.00213304846146,0.106124158592805,0.765899586756169,1.21236742042506,"Basin",1.01825475909025,"Chl"
1.01172909783685,0.104657815423195,0.781380424484283,1.22034281865646,"Basin",1.02106318356567,"Chl"
