"Mean_WindSpeed_Above10","y","ymin","ymax","Region"
11.0533372821144,0.663239669726056,0.610181709485011,0.717513824284704,"Canadian Archipelago"
11.0617744170872,0.662698321153423,0.610854876594706,0.716747096454549,"Canadian Archipelago"
11.0702115520599,0.662363773355847,0.611399761512851,0.715740495063176,"Canadian Archipelago"
11.0786486870327,0.661778849576625,0.612232332983511,0.714624204347334,"Canadian Archipelago"
11.0870858220054,0.661085288825398,0.612951257861531,0.713862784479247,"Canadian Archipelago"
11.0955229569781,0.660318039938284,0.61352127609932,0.712743650557155,"Canadian Archipelago"
11.1039600919509,0.659943355718631,0.614076311289668,0.711781734565473,"Canadian Archipelago"
11.1123972269236,0.659887358613286,0.614421698531365,0.711065749430783,"Canadian Archipelago"
11.1208343618963,0.659691764433661,0.614377844513784,0.710854608153733,"Canadian Archipelago"
11.1292714968691,0.659933660773718,0.614348520310834,0.709991300880445,"Canadian Archipelago"
11.1377086318418,0.659634194377885,0.61492043606814,0.709839251478974,"Canadian Archipelago"
11.1461457668145,0.658892767784856,0.615005354681768,0.70921081189392,"Canadian Archipelago"
11.1545829017873,0.658711912738889,0.615235647244779,0.708662079766731,"Canadian Archipelago"
11.16302003676,0.65816274836791,0.615869730411733,0.708211088506749,"Canadian Archipelago"
11.1714571717328,0.65773673995089,0.615864760526603,0.707360385252665,"Canadian Archipelago"
11.1798943067055,0.657728396517088,0.617064823478226,0.705855554715294,"Canadian Archipelago"
11.1883314416782,0.657425774976339,0.617259184644088,0.705079293605489,"Canadian Archipelago"
11.196768576651,0.657389533330032,0.617126837282474,0.704563571082548,"Canadian Archipelago"
11.2052057116237,0.657521420362159,0.617183135379579,0.703229563207053,"Canadian Archipelago"
11.2136428465964,0.657371714287752,0.616974026859509,0.702470061004569,"Canadian Archipelago"
11.2220799815692,0.656814318827821,0.616640583398508,0.702061966612855,"Canadian Archipelago"
11.2305171165419,0.656685598437485,0.616859943404882,0.702158895698128,"Canadian Archipelago"
11.2389542515146,0.656742637471659,0.616994143925175,0.701644233407461,"Canadian Archipelago"
11.2473913864874,0.656574991571531,0.616699648213871,0.701196773072716,"Canadian Archipelago"
11.2558285214601,0.656462016390772,0.617051103227575,0.700141047468416,"Canadian Archipelago"
11.2642656564328,0.656615054467186,0.616549642379315,0.699582949072555,"Canadian Archipelago"
11.2727027914056,0.656882753964892,0.616455835958916,0.698484958523312,"Canadian Archipelago"
11.2811399263783,0.657018858661715,0.616426811427015,0.698148748578012,"Canadian Archipelago"
11.2895770613511,0.657466440562404,0.61631262028361,0.697944853705242,"Canadian Archipelago"
11.2980141963238,0.657588980107407,0.617092854884112,0.697741368522994,"Canadian Archipelago"
11.3064513312965,0.658061885887445,0.61744281449564,0.697785552379149,"Canadian Archipelago"
11.3148884662693,0.65872923054312,0.617413430770863,0.697623345617191,"Canadian Archipelago"
11.323325601242,0.658873924880006,0.617756768109122,0.698022933667655,"Canadian Archipelago"
11.3317627362147,0.659136913282746,0.618644522253377,0.698123378730643,"Canadian Archipelago"
11.3401998711875,0.659287059438637,0.618766265217806,0.6990113529863,"Canadian Archipelago"
11.3486370061602,0.659412354460947,0.618322891412813,0.698955448072451,"Canadian Archipelago"
11.3570741411329,0.65942603758656,0.619582932579484,0.698410831353385,"Canadian Archipelago"
11.3655112761057,0.659543056743217,0.619745238662127,0.698889897250929,"Canadian Archipelago"
11.3739484110784,0.659662887880894,0.619738454598188,0.698182262843653,"Canadian Archipelago"
11.3823855460511,0.659934648829533,0.620038615973724,0.697979564796123,"Canadian Archipelago"
11.3908226810239,0.65960418141665,0.620501478360209,0.698394356421211,"Canadian Archipelago"
11.3992598159966,0.659394323568319,0.620614924435223,0.698074380909759,"Canadian Archipelago"
11.4076969509694,0.659466047180311,0.620614285265374,0.697569648667655,"Canadian Archipelago"
11.4161340859421,0.659560367704731,0.620737203513063,0.697507950962099,"Canadian Archipelago"
11.4245712209148,0.659717002522678,0.620799017409636,0.697563376623607,"Canadian Archipelago"
11.4330083558876,0.659706978129319,0.620673401514723,0.697677483669248,"Canadian Archipelago"
11.4414454908603,0.659688179162412,0.620690176097716,0.69775127348571,"Canadian Archipelago"
11.449882625833,0.659990457722448,0.621251288329833,0.698029343266576,"Canadian Archipelago"
11.4583197608058,0.66049501678935,0.621785163712189,0.69833889315449,"Canadian Archipelago"
11.4667568957785,0.660744500498966,0.622486990568925,0.699009240851613,"Canadian Archipelago"
11.4751940307512,0.661219822989388,0.622581241751704,0.698800593902679,"Canadian Archipelago"
11.483631165724,0.661455807262104,0.622544237714968,0.698948284446124,"Canadian Archipelago"
11.4920683006967,0.661577556143733,0.622833492167621,0.699067062565692,"Canadian Archipelago"
11.5005054356694,0.661783091726038,0.62285142388896,0.698579814330951,"Canadian Archipelago"
11.5089425706422,0.661853064977049,0.622890758432952,0.698943613945134,"Canadian Archipelago"
11.5173797056149,0.662027156356565,0.62354167893922,0.699134454100942,"Canadian Archipelago"
11.5258168405877,0.662162639241911,0.624380922334743,0.699124775733714,"Canadian Archipelago"
11.5342539755604,0.662505571587481,0.625263980404861,0.698979200045978,"Canadian Archipelago"
11.5426911105331,0.662858931977956,0.625053310522409,0.699471282884152,"Canadian Archipelago"
11.5511282455059,0.663248195000713,0.625350640121161,0.699425183268452,"Canadian Archipelago"
11.5595653804786,0.663354200634257,0.625794376185795,0.699997694847778,"Canadian Archipelago"
11.5680025154513,0.663911124607371,0.626201680960935,0.700176520817916,"Canadian Archipelago"
11.5764396504241,0.663948680087875,0.625938279773517,0.700209451859421,"Canadian Archipelago"
11.5848767853968,0.6639808110555,0.626934164385172,0.700210563377491,"Canadian Archipelago"
11.5933139203695,0.664090015923907,0.627042125406999,0.701069849430362,"Canadian Archipelago"
11.6017510553423,0.664087017521975,0.62706046073123,0.701087311473839,"Canadian Archipelago"
11.610188190315,0.664220560702067,0.626825431827256,0.701113480034568,"Canadian Archipelago"
11.6186253252878,0.664272481506979,0.626129129770226,0.700989073547495,"Canadian Archipelago"
11.6270624602605,0.6641008695071,0.626648633406888,0.700938659814961,"Canadian Archipelago"
11.6354995952332,0.663869570302452,0.626150268712922,0.700829410027896,"Canadian Archipelago"
11.643936730206,0.663781013829045,0.625662971928019,0.700792320265474,"Canadian Archipelago"
11.6523738651787,0.663720688530218,0.62501008992573,0.700671715301487,"Canadian Archipelago"
11.6608110001514,0.663710221629102,0.625017091100478,0.700714261506904,"Canadian Archipelago"
11.6692481351242,0.663958138538703,0.62510203189351,0.700683819526577,"Canadian Archipelago"
11.6776852700969,0.664019787280832,0.6252062939614,0.700738366528859,"Canadian Archipelago"
11.6861224050696,0.66387252438394,0.624797099264612,0.700430770848797,"Canadian Archipelago"
11.6945595400424,0.663608972821987,0.624892240020893,0.700109973797393,"Canadian Archipelago"
11.7029966750151,0.663295223063046,0.624725624619249,0.699734985604901,"Canadian Archipelago"
