"SST","y","ymin","ymax","Region"
-0.229456387973761,1.10350848294756,0.922973889453627,1.26428273314467,"Barents Sea"
-0.197856004789561,1.10922710950853,0.934800193362127,1.26501759536574,"Barents Sea"
-0.166255621605361,1.11426137082059,0.944368472632342,1.26471655623047,"Barents Sea"
-0.134655238421161,1.11799108899428,0.952454392270979,1.26434393098401,"Barents Sea"
-0.103054855236961,1.12071523294925,0.960716903259296,1.26390264664358,"Barents Sea"
-0.0714544720527606,1.12511626308661,0.970652931240938,1.264440589992,"Barents Sea"
-0.0398540888685606,1.12833619051712,0.981499812249377,1.26433290655759,"Barents Sea"
-0.00825370568436012,1.13146053885106,0.990176375491788,1.26610982223821,"Barents Sea"
0.0233466774998399,1.13386074172624,0.997496601484009,1.27039345727577,"Barents Sea"
0.0549470606840399,1.13781388545106,1.00563023395699,1.27504214362314,"Barents Sea"
0.0865474438682399,1.14248612117084,1.01310518737522,1.27728249073316,"Barents Sea"
0.11814782705244,1.14717092446281,1.02023030593396,1.27789810144572,"Barents Sea"
0.14974821023664,1.15131360328593,1.02750562001976,1.28001078202425,"Barents Sea"
0.18134859342084,1.15606938330503,1.03826972137958,1.28149399837403,"Barents Sea"
0.21294897660504,1.15960989565061,1.04467913971316,1.28150853197534,"Barents Sea"
0.24454935978924,1.16432395407604,1.05292600328826,1.28047575047702,"Barents Sea"
0.27614974297344,1.16758710269015,1.05740653210377,1.28028742173618,"Barents Sea"
0.30775012615764,1.17288531611227,1.06390396378385,1.28066731157517,"Barents Sea"
0.33935050934184,1.17740915366126,1.07125260523918,1.28276781517855,"Barents Sea"
0.37095089252604,1.18133541812635,1.07787358382567,1.28531622578821,"Barents Sea"
0.402551275710241,1.18534417443455,1.08311635604305,1.28739569884561,"Barents Sea"
0.43415165889444,1.18844770902873,1.08897093557907,1.28780885638171,"Barents Sea"
0.465752042078641,1.19134815366434,1.09662802436051,1.28739579169587,"Barents Sea"
0.497352425262841,1.19568691349396,1.10340113754579,1.28851002978101,"Barents Sea"
0.528952808447041,1.19902432660409,1.10958956154025,1.28986854895169,"Barents Sea"
0.560553191631241,1.2015568660127,1.11303194707584,1.29035093243553,"Barents Sea"
0.592153574815441,1.20359634360103,1.11680759666033,1.29068556292856,"Barents Sea"
0.623753957999641,1.20489373541617,1.11897718775801,1.29045386157939,"Barents Sea"
0.655354341183841,1.20583983910541,1.12237227806138,1.29312341270062,"Barents Sea"
0.686954724368041,1.20774724477221,1.12603520216488,1.29487338069924,"Barents Sea"
0.718555107552241,1.20878875884828,1.1284849086321,1.29629392548277,"Barents Sea"
0.750155490736441,1.20958845347136,1.13089074498807,1.29819441168317,"Barents Sea"
0.781755873920641,1.21175873256543,1.1327423992638,1.29895831259847,"Barents Sea"
0.813356257104841,1.21185270851124,1.13600572503141,1.29908077124447,"Barents Sea"
0.844956640289042,1.21053715467379,1.13798619110748,1.29962713509592,"Barents Sea"
0.876557023473242,1.21164395032692,1.13831700668273,1.30004196681716,"Barents Sea"
0.908157406657442,1.21220099369338,1.13925724870691,1.29960460234696,"Barents Sea"
0.939757789841642,1.2120721730334,1.14043023397087,1.29844589368996,"Barents Sea"
0.971358173025842,1.21222643466225,1.14095618945405,1.297933007517,"Barents Sea"
1.00295855621004,1.21066201555049,1.14099140186953,1.29717816612692,"Barents Sea"
1.03455893939424,1.20964975802651,1.14035921033973,1.29551277354869,"Barents Sea"
1.06615932257844,1.20918707915835,1.13939439435776,1.29516658402,"Barents Sea"
1.09775970576264,1.20757496294034,1.13790610142842,1.29440927495418,"Barents Sea"
1.12936008894684,1.206103520521,1.13743770405453,1.29265014368573,"Barents Sea"
1.16096047213104,1.2046589503032,1.13672145782505,1.29040355730633,"Barents Sea"
1.19256085531524,1.20325051972947,1.13646343084947,1.28811135091031,"Barents Sea"
1.22416123849944,1.20222033708764,1.13490921532888,1.28523592117226,"Barents Sea"
1.25576162168364,1.20009495962001,1.13397580806278,1.28210899513482,"Barents Sea"
1.28736200486784,1.19845076262408,1.13145751159259,1.27996232544097,"Barents Sea"
1.31896238805204,1.19738850923289,1.12841145219512,1.27819791291538,"Barents Sea"
1.35056277123624,1.19475430941151,1.12658593161153,1.27526153976706,"Barents Sea"
1.38216315442044,1.19253501359205,1.12543369789198,1.27155939419814,"Barents Sea"
1.41376353760464,1.19076723114975,1.12422326352976,1.26885534455616,"Barents Sea"
1.44536392078884,1.18881019396217,1.12221724469742,1.26737158708319,"Barents Sea"
1.47696430397304,1.18870290266137,1.11652759187712,1.26535157961206,"Barents Sea"
1.50856468715724,1.18684949000574,1.11236232947919,1.26458092652962,"Barents Sea"
1.54016507034144,1.1851537592765,1.10997832143817,1.26261065912861,"Barents Sea"
1.57176545352564,1.18359251846585,1.10650166314035,1.2617556239188,"Barents Sea"
1.60336583670984,1.18050603869717,1.10191882930991,1.25829693317472,"Barents Sea"
1.63496621989404,1.17842846116533,1.09631512198838,1.25557604452445,"Barents Sea"
1.66656660307824,1.17587377726397,1.09074597125565,1.25346572557035,"Barents Sea"
1.69816698626244,1.17307234529077,1.0870692277876,1.25304935487477,"Barents Sea"
1.72976736944664,1.16995050214967,1.08238890733656,1.25108499232563,"Barents Sea"
1.76136775263084,1.16786999172848,1.07880452975415,1.24754584418467,"Barents Sea"
1.79296813581504,1.16463282174098,1.07701924125341,1.24438188509939,"Barents Sea"
1.82456851899924,1.1623766185647,1.07337929904929,1.24268593206614,"Barents Sea"
1.85616890218344,1.15908018252261,1.06805627263267,1.24070885866358,"Barents Sea"
