"SST","y","ymin","ymax","Region"
-1.74313039469463,2.66117138778428,2.12864046246797,3.4220835126243,"Laptev Sea"
-1.70865411170373,2.65050675884223,2.13616526411624,3.40416328847976,"Laptev Sea"
-1.67417782871283,2.6421785353092,2.1424526845529,3.38164433235731,"Laptev Sea"
-1.63970154572193,2.63468766937151,2.15124092827049,3.36751338174772,"Laptev Sea"
-1.60522526273103,2.62881788633277,2.16083163232022,3.34679090826364,"Laptev Sea"
-1.57074897974013,2.62252091943064,2.16932417274299,3.32958176997194,"Laptev Sea"
-1.53627269674923,2.61590716681585,2.17532778261046,3.31177768926476,"Laptev Sea"
-1.50179641375833,2.61048429382195,2.1743992502815,3.29366466318482,"Laptev Sea"
-1.46732013076743,2.60498330641081,2.18249644842682,3.26620193774026,"Laptev Sea"
-1.43284384777653,2.60227642863296,2.18203386984343,3.24125457949039,"Laptev Sea"
-1.39836756478564,2.59676475455906,2.18344608800241,3.21800804370311,"Laptev Sea"
-1.36389128179474,2.5916933520047,2.18249345230155,3.20222766201781,"Laptev Sea"
-1.32941499880384,2.58454125226164,2.18236860239719,3.17218332354489,"Laptev Sea"
-1.29493871581294,2.57973785927047,2.1809753370988,3.13645086341444,"Laptev Sea"
-1.26046243282204,2.56805620199745,2.1843666455346,3.10688815302688,"Laptev Sea"
-1.22598614983114,2.56542906717447,2.18900281533384,3.08616559420179,"Laptev Sea"
-1.19150986684024,2.56367186957858,2.19203587174947,3.05906121697243,"Laptev Sea"
-1.15703358384934,2.55694937169587,2.18832235040108,3.02848573346136,"Laptev Sea"
-1.12255730085844,2.55207494473226,2.190748823565,2.99224860852697,"Laptev Sea"
-1.08808101786754,2.54431221006376,2.18806341354064,2.98109481088538,"Laptev Sea"
-1.05360473487664,2.53585945107259,2.18908832624003,2.96830918689575,"Laptev Sea"
-1.01912845188574,2.52987039770919,2.18859245531008,2.95071344748933,"Laptev Sea"
-0.984652168894844,2.52430525276539,2.18625572961728,2.92911079497501,"Laptev Sea"
-0.950175885903944,2.5192930329756,2.18087936249647,2.90449277786325,"Laptev Sea"
-0.915699602913045,2.51413533352794,2.17619423189922,2.88433184813653,"Laptev Sea"
-0.881223319922146,2.50727451981159,2.17119089388795,2.86358873827111,"Laptev Sea"
-0.846747036931247,2.49696011120747,2.17230810305544,2.8476108136436,"Laptev Sea"
-0.812270753940347,2.4863062940527,2.17705441711483,2.822944524008,"Laptev Sea"
