"IceCover","y","ymin","ymax","Region"
0.261025785172979,1.5615715689793,1.29677774316333,1.83433981892823,"Kara Sea"
0.264645949669968,1.5575803509681,1.2948591574637,1.82552125962285,"Kara Sea"
0.268266114166958,1.55253327722513,1.29301337957929,1.81466541439459,"Kara Sea"
0.271886278663947,1.54965873689399,1.2914461811379,1.80613687240018,"Kara Sea"
0.275506443160937,1.54539605084345,1.28988172292436,1.79763081224796,"Kara Sea"
0.279126607657926,1.54002426676484,1.28998700742096,1.78815107916385,"Kara Sea"
0.282746772154916,1.53499039124436,1.28846397893996,1.77956594157309,"Kara Sea"
0.286366936651905,1.52757196024703,1.28832697237527,1.77210283055855,"Kara Sea"
0.289987101148895,1.52242880492576,1.28792847307735,1.76433071735696,"Kara Sea"
0.293607265645884,1.51672959658812,1.2842116830539,1.75802118507607,"Kara Sea"
0.297227430142874,1.51152646942687,1.28155159935027,1.74947919317458,"Kara Sea"
0.300847594639863,1.5055526772042,1.2802506468793,1.74573391228149,"Kara Sea"
0.304467759136853,1.50379611309932,1.27901231068284,1.73582278069539,"Kara Sea"
0.308087923633842,1.4995077276963,1.27792182212883,1.72828430256769,"Kara Sea"
0.311708088130832,1.49484807400052,1.27700209260207,1.72108587820234,"Kara Sea"
0.315328252627821,1.48977181176024,1.27561740293778,1.71426365372806,"Kara Sea"
0.318948417124811,1.48365628762569,1.27469069220996,1.70470747166678,"Kara Sea"
0.3225685816218,1.47762943777778,1.27377222053443,1.6960132114604,"Kara Sea"
0.32618874611879,1.47504740961552,1.27019557142726,1.69249757506409,"Kara Sea"
0.329808910615779,1.47138163146928,1.26355800430788,1.68678588719003,"Kara Sea"
0.333429075112769,1.46635803821829,1.26125265491159,1.67997004260667,"Kara Sea"
0.337049239609758,1.4596650436709,1.25979187120389,1.67148205812649,"Kara Sea"
0.340669404106748,1.45541186317732,1.25791449325747,1.6642497064847,"Kara Sea"
0.344289568603737,1.45118874889417,1.25592445774735,1.66119312799502,"Kara Sea"
0.347909733100727,1.44536856140957,1.25285310078224,1.65897012533929,"Kara Sea"
0.351529897597716,1.44168699996961,1.25094739111158,1.65462030796977,"Kara Sea"
0.355150062094706,1.43832902163207,1.24763623058666,1.64846226371314,"Kara Sea"
0.358770226591695,1.43348129738904,1.24612979393236,1.64065187475908,"Kara Sea"
0.362390391088685,1.4283568404083,1.24396116240742,1.63503625690132,"Kara Sea"
0.366010555585674,1.42439815654206,1.24043676593227,1.6300778175511,"Kara Sea"
0.369630720082664,1.41961506879482,1.23795515711634,1.62533690334334,"Kara Sea"
0.373250884579653,1.41335390316425,1.23551337925832,1.61651243446217,"Kara Sea"
0.376871049076643,1.40944319509882,1.23234445963127,1.61085141160528,"Kara Sea"
0.380491213573632,1.40538315319576,1.22957498128653,1.60611591016176,"Kara Sea"
0.384111378070622,1.40168973788225,1.22539671487599,1.60226351323315,"Kara Sea"
0.387731542567611,1.39912506854375,1.22127160652812,1.5971431190623,"Kara Sea"
0.391351707064601,1.39811871176857,1.21720957272504,1.59534102126927,"Kara Sea"
0.39497187156159,1.39480322977162,1.21377362369564,1.58796108655965,"Kara Sea"
0.39859203605858,1.39244276501723,1.21035752438848,1.58156072385336,"Kara Sea"
0.402212200555569,1.38874828598277,1.20900673400334,1.57648310310958,"Kara Sea"
0.405832365052559,1.38478119544213,1.20806385082831,1.56889164944963,"Kara Sea"
0.409452529549548,1.38158886292525,1.2034120462203,1.56362206805441,"Kara Sea"
0.413072694046538,1.37811624136145,1.19950030808059,1.56221579692589,"Kara Sea"
0.416692858543527,1.37545687133643,1.19782240995588,1.558468435889,"Kara Sea"
0.420313023040517,1.37221602974227,1.19625898241785,1.5533143786137,"Kara Sea"
0.423933187537506,1.36927309517423,1.19439248465058,1.55053558039707,"Kara Sea"
0.427553352034496,1.36699283333685,1.19221313432607,1.54862109981949,"Kara Sea"
0.431173516531485,1.36485931293148,1.18932715999941,1.54156540696832,"Kara Sea"
0.434793681028475,1.36315568267303,1.18444209838999,1.53562687795732,"Kara Sea"
0.438413845525464,1.3601834474222,1.18231499014731,1.53555012873256,"Kara Sea"
0.442034010022454,1.35701277594418,1.18168986545407,1.53538525872595,"Kara Sea"
0.445654174519443,1.35427810087919,1.18054525914414,1.53259748567254,"Kara Sea"
0.449274339016433,1.35025406744892,1.17852727786744,1.53124042649703,"Kara Sea"
0.452894503513422,1.3477618714688,1.17645277222995,1.52901052948124,"Kara Sea"
0.456514668010412,1.34438412525195,1.1760289362358,1.52759657983487,"Kara Sea"
0.460134832507402,1.34157292490078,1.17676177020993,1.52592074792074,"Kara Sea"
0.463754997004391,1.33887069243531,1.17568788302627,1.52296807632091,"Kara Sea"
0.46737516150138,1.33803395081412,1.17343664855247,1.51995514500274,"Kara Sea"
0.47099532599837,1.336815690415,1.17259082219602,1.51676139988693,"Kara Sea"
0.47461549049536,1.33433157210703,1.17125865930479,1.51295379492715,"Kara Sea"
0.478235654992349,1.33340344863626,1.17069825307456,1.50986030357788,"Kara Sea"
0.481855819489339,1.3310853950082,1.17221171531946,1.50652987856561,"Kara Sea"
0.485475983986328,1.32846467452917,1.1713053693054,1.50426490807836,"Kara Sea"
0.489096148483318,1.32854396111306,1.16952629479218,1.50347875624762,"Kara Sea"
0.492716312980307,1.32744909741743,1.1686069282338,1.50104994647201,"Kara Sea"
0.496336477477296,1.3262028924758,1.1689336386922,1.4997362724461,"Kara Sea"
0.499956641974286,1.32440601397025,1.16901129068414,1.49793867564108,"Kara Sea"
0.503576806471276,1.32292674656791,1.16837609975826,1.49588990126327,"Kara Sea"
0.507196970968265,1.32192124274672,1.16770209501688,1.49376533253293,"Kara Sea"
0.510817135465255,1.32048826382682,1.16511714578026,1.49377912143283,"Kara Sea"
0.514437299962244,1.31916766370389,1.16222575790706,1.49286672247404,"Kara Sea"
0.518057464459234,1.31717869593818,1.16230596485566,1.49045641630381,"Kara Sea"
0.521677628956223,1.3159654181094,1.16084291452132,1.49001919750092,"Kara Sea"
0.525297793453213,1.31461615531787,1.16138436075611,1.48959280522576,"Kara Sea"
0.528917957950202,1.31440236723773,1.16200093300506,1.48921149219459,"Kara Sea"
0.532538122447192,1.31258658626118,1.16275245627965,1.48751646389133,"Kara Sea"
0.536158286944181,1.31181473333315,1.16383590550671,1.48580545092254,"Kara Sea"
0.539778451441171,1.31071676934815,1.1644208729523,1.48409667632168,"Kara Sea"
0.54339861593816,1.3105688187806,1.16462530804072,1.48285742496658,"Kara Sea"
0.54701878043515,1.31030353803997,1.16609828441872,1.47990788561756,"Kara Sea"
0.550638944932139,1.31041368139603,1.16661819939454,1.47586844984689,"Kara Sea"
0.554259109429129,1.30965923385396,1.16773966711348,1.47353194871628,"Kara Sea"
0.557879273926118,1.30950273332644,1.16898128339771,1.47286728295848,"Kara Sea"
0.561499438423108,1.30984566298269,1.16875804954551,1.47224860448991,"Kara Sea"
0.565119602920097,1.30928217675163,1.17038718324048,1.47102497374709,"Kara Sea"
0.568739767417087,1.30966992477941,1.17181053693412,1.46887780890166,"Kara Sea"
0.572359931914076,1.30914052706449,1.17240524031623,1.46713444960588,"Kara Sea"
0.575980096411066,1.30962706896164,1.17365685125662,1.4658156899081,"Kara Sea"
0.579600260908055,1.30879031065297,1.17541370260398,1.4653965224637,"Kara Sea"
0.583220425405045,1.30884210570128,1.17580162592279,1.46692137617143,"Kara Sea"
0.586840589902034,1.31077939017616,1.17642161262893,1.46850747647187,"Kara Sea"
0.590460754399024,1.31327951403823,1.17664592317156,1.47065369915054,"Kara Sea"
0.594080918896013,1.31498831564584,1.17785574594825,1.47231823899138,"Kara Sea"
0.597701083393003,1.31678971801728,1.17830666718191,1.47211927577157,"Kara Sea"
0.601321247889992,1.31783677953434,1.17962502189372,1.47076611574514,"Kara Sea"
0.604941412386982,1.31913478151014,1.18104931730871,1.46913578503645,"Kara Sea"
0.608561576883971,1.32056737023962,1.18307820502462,1.47019468106458,"Kara Sea"
0.612181741380961,1.32158881709166,1.18417347105822,1.4712049890126,"Kara Sea"
0.61580190587795,1.32129669786031,1.1848166218306,1.47222381407156,"Kara Sea"
0.61942207037494,1.32239364398173,1.18428204069677,1.47325321097443,"Kara Sea"
0.623042234871929,1.32236072111436,1.18831256815213,1.47390938116485,"Kara Sea"
0.626662399368919,1.32444497805767,1.19033412777578,1.47429865650982,"Kara Sea"
0.630282563865908,1.32697570214961,1.19220911695377,1.47558108119186,"Kara Sea"
0.633902728362898,1.32967838613277,1.19710450804987,1.47782674958138,"Kara Sea"
0.637522892859887,1.33186162862009,1.20049651464678,1.4781866875915,"Kara Sea"
0.641143057356877,1.33508019259111,1.20262954598624,1.4801287497413,"Kara Sea"
0.644763221853866,1.33692952017065,1.20104430066428,1.48118535105821,"Kara Sea"
0.648383386350856,1.33822926006668,1.20520651841894,1.4812452878134,"Kara Sea"
0.652003550847845,1.34167858026827,1.20968857869537,1.48326358921505,"Kara Sea"
0.655623715344835,1.34380595287184,1.21259278690822,1.48509201526767,"Kara Sea"
0.659243879841824,1.34482513712329,1.21743869659224,1.48808333948103,"Kara Sea"
0.662864044338814,1.3461988530233,1.21880792588268,1.49121803587199,"Kara Sea"
0.666484208835803,1.34964908366522,1.21997756563552,1.49561253419071,"Kara Sea"
0.670104373332793,1.35403505275219,1.22152217131889,1.50112137536797,"Kara Sea"
0.673724537829782,1.3590100634239,1.22311066049853,1.50302143844056,"Kara Sea"
