"IceCover","y","ymin","ymax","Region"
0.447996378406401,0.521568009717641,0.384031497903446,0.669098284920087,"Baffin Bay"
0.450610249779834,0.520500889723828,0.386539490377102,0.665063183097065,"Baffin Bay"
0.453224121153267,0.521339815198866,0.389843619576609,0.667781939960402,"Baffin Bay"
0.4558379925267,0.520010838432425,0.393435732831616,0.664549187549221,"Baffin Bay"
0.458451863900133,0.520890427634136,0.393958368253478,0.665794497208426,"Baffin Bay"
0.461065735273567,0.520690358379804,0.395180398564408,0.66656659497566,"Baffin Bay"
0.463679606647,0.520994458977966,0.401710245880552,0.667672596615979,"Baffin Bay"
0.466293478020433,0.524025335210402,0.401396907961603,0.668113143976711,"Baffin Bay"
0.468907349393866,0.520977577921165,0.401635655625742,0.667758718510144,"Baffin Bay"
0.471521220767299,0.521981766085423,0.403045880498516,0.667157479903459,"Baffin Bay"
0.474135092140732,0.520487644202563,0.403902496050492,0.66500220716372,"Baffin Bay"
0.476748963514165,0.51998315480297,0.408297645398503,0.662254943597795,"Baffin Bay"
0.479362834887598,0.521058778360193,0.409255583029914,0.65883797500544,"Baffin Bay"
0.481976706261031,0.520863195534187,0.409846746529323,0.6575411947157,"Baffin Bay"
0.484590577634464,0.520117411230357,0.411436910038859,0.656492275182749,"Baffin Bay"
0.487204449007897,0.520234289701836,0.410645451625305,0.65381915190344,"Baffin Bay"
0.48981832038133,0.522184204699181,0.409501115540881,0.653799026278115,"Baffin Bay"
0.492432191754763,0.524096890775283,0.411988994126994,0.653014548183029,"Baffin Bay"
0.495046063128196,0.522790863255272,0.411366498352293,0.651276612586342,"Baffin Bay"
0.497659934501629,0.523936246849251,0.40908654942086,0.650172354613355,"Baffin Bay"
0.500273805875062,0.523250455942458,0.406889084758717,0.648570291548366,"Baffin Bay"
0.502887677248495,0.525098927646273,0.408394543471892,0.650195608115144,"Baffin Bay"
0.505501548621928,0.526032475351421,0.407182730958275,0.64805474258458,"Baffin Bay"
0.508115419995361,0.527224750411676,0.409892570571908,0.647568863108266,"Baffin Bay"
0.510729291368794,0.528663210498391,0.409996336328308,0.648280200053338,"Baffin Bay"
0.513343162742227,0.529410840696796,0.411088503677915,0.64754604728739,"Baffin Bay"
0.51595703411566,0.529277096579926,0.408671390913013,0.650557091077378,"Baffin Bay"
0.518570905489093,0.528839666218374,0.41180625576376,0.649608191480131,"Baffin Bay"
0.521184776862527,0.527604649238295,0.416126482305461,0.648185875132148,"Baffin Bay"
0.52379864823596,0.529138946983838,0.418226561107655,0.648047624432891,"Baffin Bay"
0.526412519609393,0.531370777997899,0.421072839746762,0.649513287260675,"Baffin Bay"
0.529026390982826,0.53198267246077,0.421990951328696,0.649086219622772,"Baffin Bay"
0.531640262356259,0.532386389113958,0.423601401211523,0.650644423616963,"Baffin Bay"
0.534254133729692,0.533083918995209,0.423668717064717,0.648786852588699,"Baffin Bay"
0.536868005103125,0.535856877446578,0.424642001271198,0.649494680686654,"Baffin Bay"
0.539481876476558,0.538171057880177,0.424964619595849,0.649136745490638,"Baffin Bay"
0.542095747849991,0.539024388919375,0.426390328906706,0.649642083054245,"Baffin Bay"
0.544709619223424,0.541415558563151,0.427524131983631,0.649559883365574,"Baffin Bay"
0.547323490596857,0.541089285991654,0.43002609371152,0.648831904368461,"Baffin Bay"
0.54993736197029,0.540881042765069,0.431546851899249,0.649390348963723,"Baffin Bay"
0.552551233343723,0.541708223118528,0.433623732303103,0.649095056203534,"Baffin Bay"
