"Estimate","Est.Error","Q2.5","Q97.5","Region","SST","metrics"
0.527495922276658,0.141183485902268,0.394819817403682,0.662671592651733,"Baffin Bay",1.45631868104198,"Chl"
0.522910987761028,0.139609903774963,0.391861052824323,0.657444893395309,"Baffin Bay",1.52048141691575,"Chl"
0.519032119799843,0.138082430605958,0.388722113350444,0.652161840310891,"Baffin Bay",1.58464415278952,"Chl"
0.515777139249422,0.136596586985972,0.386926732220736,0.647734830973946,"Baffin Bay",1.64880688866329,"Chl"
0.513062264822014,0.135150350413613,0.385943888442503,0.643013973035711,"Baffin Bay",1.71296962453706,"Chl"
0.510803330075004,0.133749932498702,0.385346330387616,0.639883160730994,"Baffin Bay",1.77713236041083,"Chl"
0.508917203096787,0.132412642742041,0.384128630397453,0.637315577925664,"Baffin Bay",1.8412950962846,"Chl"
0.507323570451277,0.131168898448123,0.383486050768862,0.635043362985972,"Baffin Bay",1.90545783215837,"Chl"
0.505946606293541,0.130058401439155,0.383429199730871,0.631534377330025,"Baffin Bay",1.96962056803214,"Chl"
0.504715540206725,0.129120696665639,0.38317488987602,0.628343729609678,"Baffin Bay",2.03378330390591,"Chl"
0.503564264095208,0.128383878064967,0.383365887164079,0.626651402910663,"Baffin Bay",2.09794603977968,"Chl"
0.502433970032199,0.127862399731481,0.383061303736386,0.625633382643837,"Baffin Bay",2.16210877565344,"Chl"
0.501275299956056,0.127557414321043,0.383009071568495,0.623993584221478,"Baffin Bay",2.22627151152721,"Chl"
0.500047678568144,0.127457287013213,0.381818553927915,0.622963097476534,"Baffin Bay",2.29043424740098,"Chl"
0.498718547909279,0.127541532138124,0.380129088828382,0.621964525140999,"Baffin Bay",2.35459698327475,"Chl"
0.497262380487062,0.127786633664656,0.378157205824247,0.621053677764445,"Baffin Bay",2.41875971914852,"Chl"
0.49566016403136,0.128173388957307,0.376188177032418,0.620076405349466,"Baffin Bay",2.48292245502229,"Chl"
0.493899396981484,0.128694165350092,0.373842752326437,0.618393591674704,"Baffin Bay",2.54708519089606,"Chl"
0.491973650639878,0.129355696150414,0.371159477355579,0.616701727233302,"Baffin Bay",2.61124792676983,"Chl"
0.489880496941923,0.130173327145995,0.36805479262879,0.614797771880022,"Baffin Bay",2.6754106626436,"Chl"
0.487620582283906,0.13116531657373,0.364599511339705,0.613860265504618,"Baffin Bay",2.73957339851737,"Chl"
0.48519698120202,0.132347061667317,0.360713983181398,0.613162634459902,"Baffin Bay",2.80373613439114,"Chl"
0.482614385895585,0.133724014197488,0.356472329922327,0.611628566557391,"Baffin Bay",2.86789887026491,"Chl"
0.479878138324492,0.135284931459637,0.352772124473757,0.609957824031507,"Baffin Bay",2.93206160613868,"Chl"
0.476993653145242,0.137002794587112,0.347796677936454,0.609867514675614,"Baffin Bay",2.99622434201245,"Chl"
0.473966026147414,0.138836267039058,0.343073135903162,0.608450747562236,"Baffin Bay",3.06038707788622,"Chl"
0.470799702477044,0.140733446391515,0.337371819297984,0.60666272115815,"Baffin Bay",3.12454981375999,"Chl"
0.467498026591968,0.142642174398287,0.331964344733626,0.605705756908616,"Baffin Bay",3.18871254963376,"Chl"
0.464063019514929,0.144518551522412,0.327051942889905,0.603777325635051,"Baffin Bay",3.25287528550753,"Chl"
0.460495303503145,0.146333350196833,0.320831764380681,0.602294662362346,"Baffin Bay",3.3170380213813,"Chl"
0.45679432046861,0.148073766273768,0.315100843530456,0.600251051312534,"Baffin Bay",3.38120075725507,"Chl"
0.452958030343329,0.149748883777482,0.309165793941813,0.597697460345435,"Baffin Bay",3.44536349312884,"Chl"
0.448983144588109,0.15138588480275,0.304451773681445,0.594759937198988,"Baffin Bay",3.50952622900261,"Chl"
0.44486568908498,0.153020076004109,0.298792222296605,0.59263146868557,"Baffin Bay",3.57368896487637,"Chl"
0.440601265779842,0.154688475797201,0.29297244222633,0.590227742245737,"Baffin Bay",3.63785170075014,"Chl"
0.436185295739429,0.156425347722181,0.287220270048714,0.587277219422679,"Baffin Bay",3.70201443662391,"Chl"
0.431613201145779,0.158259339575138,0.281244607930583,0.584314282318626,"Baffin Bay",3.76617717249768,"Chl"
0.426880611624316,0.160212245505759,0.275205794940945,0.58122664131874,"Baffin Bay",3.83033990837145,"Chl"
0.421983776384937,0.162305496378659,0.267968069801047,0.578242364905613,"Baffin Bay",3.89450264424522,"Chl"
0.416919791764429,0.164565967667829,0.260268570386736,0.575087437462046,"Baffin Bay",3.95866538011899,"Chl"
0.411686478260822,0.167029645412491,0.252606177038116,0.57251123085313,"Baffin Bay",4.02282811599276,"Chl"
0.406282603159942,0.16974970577612,0.245412425265656,0.569159760200873,"Baffin Bay",4.08699085186653,"Chl"
0.400707892301871,0.172803156697422,0.237420730623467,0.565948567521944,"Baffin Bay",4.1511535877403,"Chl"
0.394963248744135,0.176297261906275,0.228178052426157,0.562445692602472,"Baffin Bay",4.21531632361407,"Chl"
0.389050969557473,0.180372722277554,0.218581455285958,0.560277299792264,"Baffin Bay",4.27947905948784,"Chl"
0.382974095816211,0.185197277180258,0.207062067792666,0.558503213541189,"Baffin Bay",4.34364179536161,"Chl"
0.376736284351327,0.190959280352205,0.195080509170773,0.557006891102001,"Baffin Bay",4.40780453123538,"Chl"
0.370341800261959,0.19785879104948,0.181773347408342,0.556189986342505,"Baffin Bay",4.47196726710915,"Chl"
0.363795837911697,0.206096741060947,0.165846544202948,0.556463619608092,"Baffin Bay",4.53613000298292,"Chl"
0.357104878538795,0.215860059120878,0.148834557961506,0.557833878657586,"Baffin Bay",4.60029273885669,"Chl"
0.350276144403104,0.2273038376787,0.129444606854607,0.560966042658506,"Baffin Bay",4.66445547473046,"Chl"
0.943667960959659,0.332755854380855,0.71268564279948,1.20023727718095,"Barents Sea",-0.229456387973761,"Chl"
0.961349686493292,0.314267857188144,0.742485441103578,1.20449604108556,"Barents Sea",-0.165936425815621,"Chl"
0.979005558049995,0.29672930960018,0.773538381189962,1.20958021488553,"Barents Sea",-0.102416463657482,"Chl"
0.996597005456644,0.280311005390237,0.803338884574922,1.21502179902804,"Barents Sea",-0.0388965014993419,"Chl"
1.01406988797503,0.265167928304456,0.831084970394551,1.2205086100314,"Barents Sea",0.0246234606587974,"Chl"
1.03135304576518,0.251408941461915,0.857777918390348,1.22616873408441,"Barents Sea",0.0881434228169367,"Chl"
1.04835550659163,0.239064286197301,0.883551228901581,1.23324119889098,"Barents Sea",0.151663384975076,"Chl"
1.06497201905878,0.228061029474011,0.90807385930743,1.24058188785656,"Barents Sea",0.215183347133216,"Chl"
1.08107809262179,0.218222406717172,0.929713555190324,1.24872242144296,"Barents Sea",0.278703309291355,"Chl"
1.09652416542151,0.209300433101072,0.951125918340979,1.25710136617368,"Barents Sea",0.342223271449495,"Chl"
1.11113717637421,0.201037639800758,0.971264649595292,1.26467068264734,"Barents Sea",0.405743233607635,"Chl"
1.12473895650176,0.193234413528682,0.989710987099765,1.27297106890384,"Barents Sea",0.469263195765774,"Chl"
1.13716180131908,0.185804292337345,1.00670743963935,1.27945467473038,"Barents Sea",0.532783157923913,"Chl"
1.14825954814845,0.178770660381807,1.02158810014356,1.28584905029665,"Barents Sea",0.596303120082053,"Chl"
1.1579219886078,0.172245595678609,1.03580194044866,1.28975192366212,"Barents Sea",0.659823082240192,"Chl"
1.16607972752618,0.166374443392241,1.04763119473627,1.29294142876292,"Barents Sea",0.723343044398332,"Chl"
1.17270412044091,0.161275118500885,1.05795144187134,1.29435526913558,"Barents Sea",0.786863006556471,"Chl"
1.17780624761103,0.156995172742518,1.06660421872946,1.29622577118856,"Barents Sea",0.850382968714611,"Chl"
1.18143667574847,0.153501542000488,1.07260094949743,1.29727063739094,"Barents Sea",0.913902930872751,"Chl"
1.18368503277092,0.150703913848199,1.07632472842679,1.29812758647803,"Barents Sea",0.97742289303089,"Chl"
1.18466496967013,0.148482044110366,1.07859891386285,1.29760881285639,"Barents Sea",1.04094285518903,"Chl"
1.1845039085026,0.146714272031429,1.07978930060525,1.2954965980491,"Barents Sea",1.10446281734717,"Chl"
1.18333656776764,0.145300786008285,1.08001615967006,1.2940685568705,"Barents Sea",1.16798277950531,"Chl"
1.18129839965345,0.144169387381633,1.07873125259075,1.29147302540254,"Barents Sea",1.23150274166345,"Chl"
1.17852038964173,0.143279518887349,1.07609345675629,1.28785559959686,"Barents Sea",1.29502270382159,"Chl"
1.17512273818983,0.142622720485055,1.07233729985573,1.28398968117911,"Barents Sea",1.35854266597973,"Chl"
1.17120953294732,0.142213127063347,1.06878278375657,1.28056702463612,"Barents Sea",1.42206262813787,"Chl"
1.16686692601068,0.142068752805574,1.06500344118365,1.27579386842905,"Barents Sea",1.48558259029601,"Chl"
1.16215586302441,0.142204209950982,1.06055373020105,1.27051505108441,"Barents Sea",1.54910255245415,"Chl"
1.157108465326,0.142624739949373,1.05551466944577,1.26593650835704,"Barents Sea",1.61262251461229,"Chl"
1.15172332314923,0.143328009330287,1.05002759130382,1.26072810631949,"Barents Sea",1.67614247677042,"Chl"
1.14596514865563,0.144307871037331,1.04324527984714,1.25560516321331,"Barents Sea",1.73966243892856,"Chl"
1.13976477917968,0.145560906392526,1.03630332663876,1.25055764098861,"Barents Sea",1.8031824010867,"Chl"
1.13302705258831,0.147083298430893,1.02875742151076,1.24641449454163,"Barents Sea",1.86670236324484,"Chl"
1.12563884398543,0.14886644882517,1.02104366221519,1.24062157730375,"Barents Sea",1.93022232540298,"Chl"
1.11747467082412,0.150893325450685,1.01144615036064,1.23402324700889,"Barents Sea",1.99374228756112,"Chl"
1.10840425631837,0.15312942174714,1.00102982907983,1.22657235406719,"Barents Sea",2.05726224971926,"Chl"
1.09830036566659,0.155515949286251,0.989143302188517,1.21734338550557,"Barents Sea",2.1207822118774,"Chl"
1.08704836616058,0.157975744487553,0.976238530269586,1.20724345690039,"Barents Sea",2.18430217403554,"Chl"
1.07455793799217,0.16041947007322,0.961570696460021,1.19641193119092,"Barents Sea",2.24782213619368,"Chl"
1.0607656514345,0.162742722967781,0.946498824101976,1.18457656908086,"Barents Sea",2.31134209835182,"Chl"
1.04564216451954,0.164834275617297,0.92952378114777,1.1705459388372,"Barents Sea",2.37486206050996,"Chl"
1.02920703996535,0.166598096615267,0.91230496465228,1.15598303953517,"Barents Sea",2.4383820226681,"Chl"
1.01152295699886,0.167958358362976,0.893717359661928,1.13984548014461,"Barents Sea",2.50190198482624,"Chl"
0.992692731521166,0.168867136459257,0.873889795509262,1.12040705844311,"Barents Sea",2.56542194698438,"Chl"
0.972861719515256,0.169316286147449,0.853890312179909,1.10122707296475,"Barents Sea",2.62894190914252,"Chl"
0.952211348752229,0.169337974478586,0.833075852119022,1.07999423652274,"Barents Sea",2.69246187130066,"Chl"
0.930953268004306,0.16900126878504,0.811786972965922,1.0587261922488,"Barents Sea",2.7559818334588,"Chl"
0.909325702726104,0.168409212947972,0.790704715694528,1.03728904715948,"Barents Sea",2.81950179561694,"Chl"
0.887598239014767,0.167700165890593,0.769840964487701,1.01536615775174,"Barents Sea",2.88302175777508,"Chl"
0.866057609623052,0.167015543332416,0.749295540505641,0.993582230015572,"Barents Sea",2.94654171993322,"Chl"
0.844996027196013,0.166467905212538,0.729003165655376,0.972530132137237,"Barents Sea",3.01006168209135,"Chl"
0.824702722056486,0.166117425496168,0.708359899069998,0.952103769759125,"Barents Sea",3.07358164424949,"Chl"
0.805455810845808,0.16595888993536,0.689386010154343,0.933252591483605,"Barents Sea",3.13710160640763,"Chl"
0.787512817647474,0.165925748987039,0.671395094847867,0.91546086139636,"Barents Sea",3.20062156856577,"Chl"
0.771102368807586,0.165904939628401,0.654883938191565,0.899869395090978,"Barents Sea",3.26414153072391,"Chl"
0.756409068528415,0.165767423785588,0.640564077762776,0.884897529685792,"Barents Sea",3.32766149288205,"Chl"
0.743565964006961,0.165398761974618,0.628143340988523,0.871874594769699,"Barents Sea",3.39118145504019,"Chl"
0.732665442830359,0.16471395919427,0.617825163883451,0.860550674182102,"Barents Sea",3.45470141719833,"Chl"
0.723752603603903,0.163680024662506,0.609556182063834,0.851546409779752,"Barents Sea",3.51822137935647,"Chl"
0.716819826742832,0.162332230973135,0.603861987247714,0.844186969166922,"Barents Sea",3.58174134151461,"Chl"
0.711808622511705,0.160776130139438,0.599580065588287,0.837790641334257,"Barents Sea",3.64526130367275,"Chl"
0.708609265161347,0.159180151348902,0.597238917053869,0.832732184976651,"Barents Sea",3.70878126583089,"Chl"
0.707058074606002,0.157757160471773,0.596563256569638,0.83007277216939,"Barents Sea",3.77230122798903,"Chl"
0.706944287713864,0.156727473831705,0.596636185914755,0.828261285332951,"Barents Sea",3.83582119014717,"Chl"
0.708029109303967,0.156269239776038,0.598735282876423,0.827590337101245,"Barents Sea",3.89934115230531,"Chl"
0.710057418663993,0.156483442460168,0.599645664462423,0.829078891284777,"Barents Sea",3.96286111446345,"Chl"
0.712764586832631,0.157380190428634,0.601076940737793,0.8329599664445,"Barents Sea",4.02638107662159,"Chl"
0.715888867700552,0.158884130777184,0.602589232008502,0.837315658920512,"Barents Sea",4.08990103877973,"Chl"
0.719182224539812,0.160854549649575,0.603730295208054,0.841645341237221,"Barents Sea",4.15342100093787,"Chl"
0.722420820575332,0.163120782851609,0.60501886852823,0.846447234539923,"Barents Sea",4.21694096309601,"Chl"
0.72540971259193,0.165516970226051,0.605451616013029,0.85066834225216,"Barents Sea",4.28046092525415,"Chl"
0.727991803941121,0.167914794621834,0.605800320829776,0.854619808558191,"Barents Sea",4.34398088741228,"Chl"
0.730058222438947,0.170246549692751,0.605629503335609,0.858196461419326,"Barents Sea",4.40750084957042,"Chl"
0.731543017057494,0.172503906815214,0.605381417482401,0.861354996685859,"Barents Sea",4.47102081172856,"Chl"
0.73241767059415,0.174724423144829,0.604227528785436,0.863440909665436,"Barents Sea",4.5345407738867,"Chl"
0.732689951871085,0.17697391117459,0.602524363432434,0.864536093976242,"Barents Sea",4.59806073604484,"Chl"
0.732402696969734,0.179325378621024,0.600791082232373,0.86563760641843,"Barents Sea",4.66158069820298,"Chl"
0.731623017688739,0.181833520298111,0.597574372277083,0.86661463858326,"Barents Sea",4.72510066036112,"Chl"
0.73043558380924,0.184519228793315,0.594112755529084,0.868090470768269,"Barents Sea",4.78862062251926,"Chl"
0.728938800669752,0.18736470520886,0.59015879050353,0.868551201355963,"Barents Sea",4.8521405846774,"Chl"
0.727235898850039,0.1903122405946,0.586616863619388,0.86950878540378,"Barents Sea",4.91566054683554,"Chl"
0.725429003079527,0.193277953891034,0.581967081735268,0.86821986105963,"Barents Sea",4.97918050899368,"Chl"
0.723613869156583,0.196169175408442,0.577835572515809,0.868274681497165,"Barents Sea",5.04270047115182,"Chl"
0.721873573613766,0.19890436473417,0.574047344591671,0.867773963315696,"Barents Sea",5.10622043330996,"Chl"
0.720277679412123,0.201424179611901,0.571617429328037,0.867567308268176,"Barents Sea",5.1697403954681,"Chl"
0.718874967004157,0.203706850902486,0.568323780526379,0.867246938317121,"Barents Sea",5.23326035762624,"Chl"
0.717688606448844,0.205776376213726,0.565542030058064,0.867318129466961,"Barents Sea",5.29678031978438,"Chl"
0.716722925579849,0.207694102599145,0.563190515019225,0.867065547633988,"Barents Sea",5.36030028194252,"Chl"
0.715966216232311,0.209552291532231,0.560740361180683,0.867373498154145,"Barents Sea",5.42382024410066,"Chl"
0.715392882065749,0.211468786230379,0.558436565212598,0.868027772312033,"Barents Sea",5.4873402062588,"Chl"
0.714964020121188,0.213584358097621,0.556580411137337,0.869696507644371,"Barents Sea",5.55086016841694,"Chl"
0.714632530860255,0.216058609745721,0.553718243777792,0.870960586564068,"Barents Sea",5.61438013057507,"Chl"
0.714342677711507,0.219074788155342,0.550319482727773,0.873515950850702,"Barents Sea",5.67790009273321,"Chl"
0.714030559448606,0.222844450520496,0.54673594584594,0.876267570944487,"Barents Sea",5.74142005489135,"Chl"
0.713628970898124,0.227605637316292,0.542146664113755,0.878679405767797,"Barents Sea",5.80494001704949,"Chl"
0.713070576791424,0.233623448061924,0.537447581583691,0.881804309055635,"Barents Sea",5.86845997920763,"Chl"
0.712289879008679,0.241187612800436,0.531013499596777,0.888408406634049,"Barents Sea",5.93197994136577,"Chl"
0.711225782745551,0.250604853168593,0.522696870295275,0.893908680070891,"Barents Sea",5.99549990352391,"Chl"
0.709824821949768,0.262185632088138,0.513108960241007,0.900835064161572,"Barents Sea",6.05901986568205,"Chl"
0.395343722621285,0.220511162787684,0.204611188732902,0.596320088239355,"Basin",-1.76300356930687,"Chl"
0.394328004474446,0.207255515435646,0.213364588488671,0.579378607653233,"Basin",-1.75288609818569,"Chl"
0.393463792054687,0.194963311188348,0.220885401291335,0.564337261704767,"Basin",-1.74276862706451,"Chl"
0.392790718575275,0.183627497760191,0.22821625655067,0.552318735013015,"Basin",-1.73265115594334,"Chl"
0.392348709783994,0.173215481867787,0.235846676670753,0.540729878327002,"Basin",-1.72253368482216,"Chl"
0.392175267479689,0.163679250900262,0.242990349722786,0.531808009204728,"Basin",-1.71241621370098,"Chl"
0.392302977519629,0.154962939102247,0.250732198671221,0.523109448706777,"Basin",-1.70229874257981,"Chl"
0.392757795326906,0.147007922787863,0.258097937016778,0.51575114245141,"Basin",-1.69218127145863,"Chl"
0.393558741416934,0.139752754015552,0.265749552321601,0.509909731837705,"Basin",-1.68206380033746,"Chl"
0.394718114312205,0.133131874410677,0.273014471697613,0.505654283693456,"Basin",-1.67194632921628,"Chl"
0.396241279567355,0.127077502459803,0.27958659910895,0.502228831647164,"Basin",-1.6618288580951,"Chl"
0.398126114535345,0.121526601296446,0.287586636735088,0.499138231536168,"Basin",-1.65171138697393,"Chl"
0.40036502291686,0.116426637895286,0.294677196160724,0.49718058637096,"Basin",-1.64159391585275,"Chl"
0.402946481664643,0.111740095933863,0.302374278314743,0.495531659463893,"Basin",-1.63147644473157,"Chl"
0.405855832847479,0.107447943160375,0.309459853855881,0.495279480071112,"Basin",-1.6213589736104,"Chl"
0.409076339472063,0.103549342959142,0.316318153949587,0.495564523880649,"Basin",-1.61124150248922,"Chl"
0.412589431544693,0.100060454641461,0.322980935026561,0.496400675806314,"Basin",-1.60112403136804,"Chl"
0.416374769719451,0.097011404780588,0.32968844019988,0.49859179400561,"Basin",-1.59100656024687,"Chl"
0.420410616923796,0.0944395494223366,0.336569967324428,0.500535033429476,"Basin",-1.58088908912569,"Chl"
0.424674247231284,0.0923808864200536,0.342740402903482,0.502887761557946,"Basin",-1.57077161800452,"Chl"
0.429142080933056,0.090862798713209,0.348449339175471,0.506453638206143,"Basin",-1.56065414688334,"Chl"
0.433789922325647,0.0898985161468759,0.354452834137624,0.510567497330585,"Basin",-1.55053667576216,"Chl"
0.438593163820691,0.0894850120684565,0.359849592254844,0.515010104872063,"Basin",-1.54041920464099,"Chl"
0.443526981199842,0.0896046225907968,0.364777982139894,0.52006819576075,"Basin",-1.53030173351981,"Chl"
0.448566496689583,0.0902279959173426,0.369196487447246,0.526037650997511,"Basin",-1.52018426239863,"Chl"
0.453686900613439,0.09131706724609,0.373753655296686,0.532343548773431,"Basin",-1.51006679127746,"Chl"
0.458863537078352,0.0928287016624247,0.378044320305898,0.538676568142456,"Basin",-1.49994932015628,"Chl"
0.464071951804235,0.0947160284682497,0.381935085308232,0.546150744975575,"Basin",-1.4898318490351,"Chl"
0.469287944532681,0.0969288125897739,0.385537781586938,0.553776075242813,"Basin",-1.47971437791393,"Chl"
0.474487734873299,0.0994153678127591,0.389260723331239,0.562676415089343,"Basin",-1.46959690679275,"Chl"
0.479648141892643,0.102122655307881,0.39285532960119,0.570912312340103,"Basin",-1.45947943567158,"Chl"
0.484746589720031,0.104993371609163,0.396126221854953,0.579448674582866,"Basin",-1.4493619645504,"Chl"
0.489761386745286,0.10796713326918,0.398942520990675,0.587721833011073,"Basin",-1.43924449342922,"Chl"
0.49467205264461,0.11098318725262,0.401726892886589,0.596073837266349,"Basin",-1.42912702230805,"Chl"
0.499459244119354,0.113980690245655,0.404518566955459,0.603538134711129,"Basin",-1.41900955118687,"Chl"
0.504105068697194,0.116902510368452,0.407329828966553,0.610958882155099,"Basin",-1.40889208006569,"Chl"
0.508593255722533,0.119698293148529,0.410003890524443,0.618799359076053,"Basin",-1.39877460894452,"Chl"
0.512909267829744,0.122326617911993,0.412075491869583,0.625579147186679,"Basin",-1.38865713782334,"Chl"
0.517040463179444,0.12475662948905,0.414411289692142,0.632099941967438,"Basin",-1.37853966670217,"Chl"
0.52097746132269,0.126973757247051,0.416584147211676,0.637933568790095,"Basin",-1.36842219558099,"Chl"
0.524714023800094,0.12897682514961,0.41869877781193,0.643352291922228,"Basin",-1.35830472445981,"Chl"
0.528246611824218,0.130772869612429,0.421072019260671,0.647875594999696,"Basin",-1.34818725333864,"Chl"
0.531574205268159,0.132373327422262,0.423485929269236,0.652760712716339,"Basin",-1.33806978221746,"Chl"
0.534698175194886,0.133791360044039,0.425395758498282,0.65652543610806,"Basin",-1.32795231109628,"Chl"
0.537622503985475,0.135041505264314,0.427024278976195,0.659702976023496,"Basin",-1.31783483997511,"Chl"
0.54035375538833,0.136139671445495,0.428605849984215,0.66318713361241,"Basin",-1.30771736885393,"Chl"
0.542901425214922,0.137105368425879,0.430616120452614,0.666994416505291,"Basin",-1.29759989773275,"Chl"
0.54527736384854,0.137960811954401,0.432708057990895,0.669348262111599,"Basin",-1.28748242661158,"Chl"
0.54749491323036,0.138729237536819,0.433595594597907,0.672074311023549,"Basin",-1.2773649554904,"Chl"
0.549568663078211,0.139435725651932,0.434882288094151,0.674353469473124,"Basin",-1.26724748436923,"Chl"
0.551514005826797,0.140106723797415,0.436749134549519,0.675751674710754,"Basin",-1.25713001324805,"Chl"
0.553346529487324,0.140768217225023,0.437603393019895,0.67789473298853,"Basin",-1.24701254212687,"Chl"
0.555081323277429,0.141444131059923,0.438617340980771,0.680355868632642,"Basin",-1.2368950710057,"Chl"
0.556732195123045,0.14215323306613,0.438873347541312,0.682702722191746,"Basin",-1.22677759988452,"Chl"
0.558311401089651,0.142904828671666,0.439481040437795,0.684241134303095,"Basin",-1.21666012876334,"Chl"
0.559829223896893,0.143696680800382,0.439788838436743,0.687315378727658,"Basin",-1.20654265764217,"Chl"
0.561292783703829,0.144517275346926,0.440351180421001,0.689291489370188,"Basin",-1.19642518652099,"Chl"
